OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount,OrderStatus,Company
O125,C050,P078,2025-01-01 16:38:48,6,2442.48,Pending,Ellison PLC
O125,C162,P001,2025-01-01 16:38:48,1,274.88,Pending,Ellison PLC
O125,C015,P022,2025-01-01 16:38:48,3,1393.74,Pending,Ellison PLC
O125,C049,P053,2025-01-01 16:38:48,10,3049.5,Pending,Ellison PLC
O126,C035,P010,2025-01-02 19:26:24,9,249.12,Canceled,
O127,C056,P033,2025-01-03 23:44:37,9,1273.23,Completed,Brown-Martinez
O127,C075,P074,2025-01-03 23:44:37,4,887.16,Completed,Brown-Martinez
O128,C165,P022,2025-01-07 01:39:37,7,3252.06,Completed,Reynolds PLC
O128,C171,P035,2025-01-07 01:39:37,5,67.8,Completed,Reynolds PLC
O128,C144,P053,2025-01-07 01:39:37,7,2134.65,Completed,Reynolds PLC
O129,C008,P091,2025-01-08 12:02:04,1,172.74,Canceled,Guzman-Stokes
O129,C125,P007,2025-01-08 12:02:04,6,1941.72,Canceled,Guzman-Stokes
O129,C039,P024,2025-01-08 12:02:04,9,4229.01,Canceled,Guzman-Stokes
O129,C034,P072,2025-01-08 12:02:04,8,3380.72,Canceled,Guzman-Stokes
O130,C045,P046,2025-01-10 03:41:34,3,306.69,Canceled,Park-Lewis
O130,C048,P002,2025-01-10 03:41:34,1,373.82,Canceled,Park-Lewis
O130,C082,P085,2025-01-10 03:41:34,2,61.14,Canceled,Park-Lewis
O130,C156,P075,2025-01-10 03:41:34,8,2893.2,Canceled,Park-Lewis
O131,C001,P011,2025-01-04 19:32:25,9,458.09999999999997,Pending,Thomas LLC
O132,C058,P082,2025-01-06 05:57:59,1,75.92,Completed,"Cook, Summers and Archer"
O132,C079,P075,2025-01-06 05:57:59,9,3254.85,Completed,"Cook, Summers and Archer"
O133,C110,P056,2025-01-13 03:12:29,1,246.18,Pending,Bowman PLC
O133,C122,P077,2025-01-13 03:12:29,7,2676.03,Pending,Bowman PLC
O134,C141,P007,2025-01-03 10:43:39,9,2912.58,Completed,Aguilar-Byrd
O135,C015,P086,2025-01-05 23:05:27,4,613.76,Pending,"Patel, Poole and Leon"
O135,C028,P075,2025-01-05 23:05:27,8,2893.2,Pending,"Patel, Poole and Leon"
O136,C033,P008,2025-01-13 16:38:26,4,515.52,Completed,Frazier-Johnson
O136,C197,P075,2025-01-13 16:38:26,2,723.3,Completed,Frazier-Johnson
O137,C194,P084,2025-01-12 14:56:04,6,2235.8999999999996,Pending,"Reilly, Kennedy and Mcintyre"
O137,C093,P014,2025-01-12 14:56:04,10,1704.6000000000001,Pending,"Reilly, Kennedy and Mcintyre"
O137,C136,P005,2025-01-12 14:56:04,8,3108.16,Pending,"Reilly, Kennedy and Mcintyre"
O138,C050,P070,2025-01-03 17:45:50,8,1399.28,Canceled,"Johnson, Wright and Clements"
O138,C009,P081,2025-01-03 17:45:50,2,341.62,Canceled,"Johnson, Wright and Clements"
O138,C125,P056,2025-01-03 17:45:50,3,738.54,Canceled,"Johnson, Wright and Clements"
O139,C177,P001,2025-01-04 07:49:59,7,1924.1599999999999,Completed,Williams PLC
O139,C182,P000,2025-01-04 07:49:59,3,539.3100000000001,Completed,Williams PLC
O140,C118,P097,2025-01-06 06:22:15,8,1496.96,Canceled,"Austin, Robinson and Shelton"
O140,C028,P071,2025-01-06 06:22:15,5,1567.85,Canceled,"Austin, Robinson and Shelton"
O140,C171,P013,2025-01-06 06:22:15,3,593.97,Canceled,"Austin, Robinson and Shelton"
O141,C017,P030,2025-01-10 17:06:53,7,1111.39,Pending,Murphy and Sons
O142,C167,P091,2025-01-10 05:31:25,4,690.96,Completed,"Smith, Smith and Taylor"
O142,C037,P078,2025-01-10 05:31:25,5,2035.3999999999999,Completed,"Smith, Smith and Taylor"
O142,C135,P073,2025-01-10 05:31:25,6,2163.48,Completed,"Smith, Smith and Taylor"
O142,C062,P008,2025-01-10 05:31:25,6,773.28,Completed,"Smith, Smith and Taylor"
O143,C130,P086,2025-01-07 14:13:19,4,613.76,Completed,Page-Ray
O143,C101,P048,2025-01-07 14:13:19,8,2711.84,Completed,Page-Ray
O143,C187,P043,2025-01-07 14:13:19,3,1264.9499999999998,Completed,Page-Ray
O143,C060,P007,2025-01-07 14:13:19,6,1941.72,Completed,Page-Ray
O144,C186,P012,2025-01-05 20:13:40,7,2126.46,Completed,Bradshaw Ltd
O144,C090,P085,2025-01-05 20:13:40,6,183.42000000000002,Completed,Bradshaw Ltd
O145,C041,P074,2025-01-06 03:16:00,5,1108.95,Completed,Glover Ltd
O145,C054,P050,2025-01-06 03:16:00,10,347.1,Completed,Glover Ltd
O145,C132,P033,2025-01-06 03:16:00,4,565.88,Completed,Glover Ltd
O145,C004,P095,2025-01-06 03:16:00,5,1141.0,Completed,Glover Ltd
O146,C053,P029,2025-01-02 17:47:48,8,3528.64,Completed,"Allen, Smith and Franklin"
O146,C159,P006,2025-01-02 17:47:48,10,3567.9,Completed,"Allen, Smith and Franklin"
O146,C005,P046,2025-01-02 17:47:48,5,511.15000000000003,Completed,"Allen, Smith and Franklin"
O147,C149,P010,2025-01-06 06:42:22,4,110.72,Completed,Pham and Sons
O148,C137,P006,2025-01-12 17:08:28,2,713.58,Canceled,"Edwards, Mccoy and Meyer"
O148,C019,P067,2025-01-12 17:08:28,2,882.3,Canceled,"Edwards, Mccoy and Meyer"
O148,C071,P033,2025-01-12 17:08:28,6,848.8199999999999,Canceled,"Edwards, Mccoy and Meyer"
O148,C104,P024,2025-01-12 17:08:28,8,3759.12,Canceled,"Edwards, Mccoy and Meyer"
O149,C185,P024,2025-01-03 01:17:47,1,469.89,Pending,"Bruce, Vazquez and Mcbride"
O149,C126,P073,2025-01-03 01:17:47,2,721.16,Pending,"Bruce, Vazquez and Mcbride"
O150,C052,P043,2025-01-13 06:49:20,8,3373.2,Canceled,Ray-Elliott
O150,C022,P043,2025-01-13 06:49:20,8,3373.2,Canceled,Ray-Elliott
O150,C022,P088,2025-01-13 06:49:20,5,743.1999999999999,Canceled,Ray-Elliott
O150,C090,P003,2025-01-13 06:49:20,6,1316.28,Canceled,Ray-Elliott
O151,C035,P004,2025-01-05 19:22:55,4,1165.2,Pending,"Gibson, Wolfe and Hickman"
O151,C129,P050,2025-01-05 19:22:55,1,34.71,Pending,"Gibson, Wolfe and Hickman"
O152,C166,P084,2025-01-01 04:19:36,8,2981.2,Completed,Hogan LLC
O152,C117,P062,2025-01-01 04:19:36,6,399.54,Completed,Hogan LLC
O153,C002,P009,2025-01-04 16:11:22,4,901.16,Completed,"Coffey, Solis and Schultz"
O154,C094,P033,2025-01-06 20:58:09,9,1273.23,Pending,"Larson, Kim and Herman"
O154,C020,P074,2025-01-06 20:58:09,2,443.58,Pending,"Larson, Kim and Herman"
O154,C032,P046,2025-01-06 20:58:09,8,817.84,Pending,"Larson, Kim and Herman"
O154,C088,P043,2025-01-06 20:58:09,5,2108.25,Pending,"Larson, Kim and Herman"
O155,C076,P014,2025-01-11 13:36:35,2,340.92,Pending,Stewart and Sons
O155,C140,P014,2025-01-11 13:36:35,6,1022.76,Pending,Stewart and Sons
O156,C143,P072,2025-01-09 02:52:36,4,1690.36,Canceled,"Johnson, Hart and Cooley"
O156,C001,P058,2025-01-09 02:52:36,2,386.92,Canceled,"Johnson, Hart and Cooley"
O157,C155,P022,2025-01-09 00:52:44,8,3716.64,Canceled,
O157,C087,P005,2025-01-09 00:52:44,2,777.04,Canceled,
O157,C162,P076,2025-01-09 00:52:44,9,3382.11,Canceled,
O157,C177,P003,2025-01-09 00:52:44,6,1316.28,Canceled,
O158,C174,P072,2025-01-09 13:09:40,8,3380.72,Completed,
O159,C064,P034,2025-01-03 00:54:55,4,1000.88,Canceled,
O159,C015,P067,2025-01-03 00:54:55,10,4411.5,Canceled,
O159,C011,P004,2025-01-03 00:54:55,4,1165.2,Canceled,
O160,C148,P057,2025-01-11 18:25:40,7,2419.76,Pending,"Ryan, Johnson and Clark"
O160,C099,P046,2025-01-11 18:25:40,4,408.92,Pending,"Ryan, Johnson and Clark"
O160,C020,P043,2025-01-11 18:25:40,2,843.3,Pending,"Ryan, Johnson and Clark"
O160,C038,P078,2025-01-11 18:25:40,8,3256.64,Pending,"Ryan, Johnson and Clark"
O161,C164,P034,2025-01-13 06:31:13,10,2502.2,Pending,Williams-Taylor
O161,C030,P091,2025-01-13 06:31:13,3,518.22,Pending,Williams-Taylor
O162,C105,P046,2025-01-07 23:46:09,1,102.23,Completed,King Ltd
O162,C046,P080,2025-01-07 23:46:09,2,21.38,Completed,King Ltd
O163,C069,P091,2025-01-07 19:21:10,10,1727.4,Completed,Ewing PLC
O163,C139,P039,2025-01-07 19:21:10,6,2307.7799999999997,Completed,Ewing PLC
O164,C034,P049,2025-01-08 19:01:10,9,3079.17,Canceled,"Thompson, Johnson and Brewer"
O164,C008,P051,2025-01-08 19:01:10,2,178.52,Canceled,"Thompson, Johnson and Brewer"
O165,C087,P072,2025-01-01 11:05:52,9,3803.31,Pending,Riley-Bean
O165,C189,P054,2025-01-01 11:05:52,4,1008.32,Pending,Riley-Bean
O165,C130,P035,2025-01-01 11:05:52,9,122.04,Pending,Riley-Bean
O165,C045,P085,2025-01-01 11:05:52,1,30.57,Pending,Riley-Bean
O166,C116,P040,2025-01-01 08:02:40,9,1039.05,Canceled,Carpenter LLC
O166,C049,P093,2025-01-01 08:02:40,6,2199.96,Canceled,Carpenter LLC
O167,C148,P018,2025-01-12 16:50:39,4,1254.76,Pending,Brock Ltd
O167,C186,P006,2025-01-12 16:50:39,5,1783.95,Pending,Brock Ltd
O168,C075,P067,2025-01-03 23:50:04,5,2205.75,Pending,Jennings Inc
O169,C083,P081,2025-01-07 11:05:30,3,512.4300000000001,Completed,Hunt and Sons
O169,C108,P009,2025-01-07 11:05:30,2,450.58,Completed,Hunt and Sons
O169,C065,P096,2025-01-07 11:05:30,7,2912.84,Completed,Hunt and Sons
O169,C063,P038,2025-01-07 11:05:30,4,1779.6,Completed,Hunt and Sons
O170,C028,P055,2025-01-05 17:54:17,4,921.6,Pending,Wilson LLC
O171,C183,P046,2025-01-11 11:18:40,7,715.61,Canceled,"Hamilton, Henderson and Grant"
O171,C044,P055,2025-01-11 11:18:40,1,230.4,Canceled,"Hamilton, Henderson and Grant"
O171,C122,P001,2025-01-11 11:18:40,1,274.88,Canceled,"Hamilton, Henderson and Grant"
O171,C069,P085,2025-01-11 11:18:40,5,152.85,Canceled,"Hamilton, Henderson and Grant"
O172,C139,P087,2025-01-12 20:16:21,3,515.73,Canceled,Martin and Sons
O172,C121,P052,2025-01-12 20:16:21,6,1030.5,Canceled,Martin and Sons
O173,C024,P005,2025-01-06 09:55:31,1,388.52,Pending,Morton-Henderson
O173,C114,P009,2025-01-06 09:55:31,2,450.58,Pending,Morton-Henderson
O173,C062,P049,2025-01-06 09:55:31,5,1710.65,Pending,Morton-Henderson
O173,C046,P036,2025-01-06 09:55:31,10,3356.8,Pending,Morton-Henderson
O174,C139,P054,2025-01-12 16:13:23,8,2016.64,Pending,"Carter, Russell and Rose"
O174,C184,P070,2025-01-12 16:13:23,10,1749.1,Pending,"Carter, Russell and Rose"
O175,C172,P023,2025-01-03 20:14:09,1,387.03,Pending,Lewis-Foster
O175,C106,P017,2025-01-03 20:14:09,6,1557.96,Pending,Lewis-Foster
O175,C136,P005,2025-01-03 20:14:09,10,3885.2,Pending,Lewis-Foster
O175,C003,P019,2025-01-03 20:14:09,3,425.54999999999995,Pending,Lewis-Foster
O176,C068,P018,2025-01-04 03:48:37,5,1568.45,Completed,Booth-Lopez
O176,C114,P039,2025-01-04 03:48:37,3,1153.8899999999999,Completed,Booth-Lopez
O176,C106,P040,2025-01-04 03:48:37,9,1039.05,Completed,Booth-Lopez
O176,C038,P037,2025-01-04 03:48:37,5,2417.3500000000004,Completed,Booth-Lopez
O177,C143,P096,2025-01-08 01:30:07,8,3328.96,Pending,"Lynn, Lucas and Floyd"
O177,C087,P016,2025-01-08 01:30:07,3,1291.8899999999999,Pending,"Lynn, Lucas and Floyd"
O178,C171,P000,2025-01-13 05:09:05,8,1438.16,Canceled,"Cantrell, Johnson and Willis"
O178,C121,P023,2025-01-13 05:09:05,1,387.03,Canceled,"Cantrell, Johnson and Willis"
O179,C089,P039,2025-01-05 15:54:30,3,1153.8899999999999,Pending,Brown Ltd
O180,C140,P056,2025-01-12 19:06:39,2,492.36,Pending,Walker Ltd
O180,C131,P057,2025-01-12 19:06:39,9,3111.12,Pending,Walker Ltd
O180,C072,P014,2025-01-12 19:06:39,10,1704.6000000000001,Pending,Walker Ltd
O180,C152,P087,2025-01-12 19:06:39,9,1547.19,Pending,Walker Ltd
O181,C132,P093,2025-01-03 11:37:01,4,1466.64,Canceled,"Stephens, Clark and Henson"
O182,C196,P046,2025-01-12 00:30:06,3,306.69,Canceled,Smith-Stewart
O183,C076,P025,2025-01-13 17:47:16,8,2466.32,Pending,Rose-Brown
O183,C169,P052,2025-01-13 17:47:16,10,1717.5,Pending,Rose-Brown
O184,C069,P093,2025-01-04 15:52:13,4,1466.64,Pending,Johnson Inc
O184,C154,P078,2025-01-04 15:52:13,5,2035.3999999999999,Pending,Johnson Inc
O185,C165,P079,2025-01-09 03:42:06,2,910.98,Pending,Floyd-Henderson
O186,C145,P011,2025-01-04 02:07:06,1,50.9,Completed,"Johnson, Pitts and Jones"
O186,C128,P089,2025-01-04 02:07:06,3,505.20000000000005,Completed,"Johnson, Pitts and Jones"
O187,C187,P069,2025-01-07 10:17:58,10,1388.0,Canceled,Harrell-Kelley
O187,C071,P049,2025-01-07 10:17:58,6,2052.7799999999997,Canceled,Harrell-Kelley
O187,C132,P041,2025-01-07 10:17:58,5,2415.1,Canceled,Harrell-Kelley
O188,C104,P058,2025-01-02 17:35:35,4,773.84,Canceled,Johnson-Cameron
O188,C034,P079,2025-01-02 17:35:35,5,2277.45,Canceled,Johnson-Cameron
O188,C039,P001,2025-01-02 17:35:35,9,2473.92,Canceled,Johnson-Cameron
O188,C150,P041,2025-01-02 17:35:35,9,4347.18,Canceled,Johnson-Cameron
O189,C064,P045,2025-01-01 14:31:05,3,96.39000000000001,Completed,"Hudson, Landry and Thomas"
O189,C123,P034,2025-01-01 14:31:05,4,1000.88,Completed,"Hudson, Landry and Thomas"
O189,C056,P045,2025-01-01 14:31:05,8,257.04,Completed,"Hudson, Landry and Thomas"
O190,C007,P045,2025-01-08 04:34:14,8,257.04,Canceled,"Herrera, Miller and Hill"
O190,C012,P069,2025-01-08 04:34:14,7,971.6000000000001,Canceled,"Herrera, Miller and Hill"
O190,C171,P098,2025-01-08 04:34:14,8,3531.12,Canceled,"Herrera, Miller and Hill"
O191,C090,P096,2025-01-05 09:06:57,2,832.24,Completed,Carrillo LLC
O191,C069,P059,2025-01-05 09:06:57,6,1326.72,Completed,Carrillo LLC
O191,C080,P094,2025-01-05 09:06:57,3,1187.94,Completed,Carrillo LLC
O191,C071,P039,2025-01-05 09:06:57,4,1538.52,Completed,Carrillo LLC
O192,C083,P034,2025-01-05 16:08:12,9,2251.98,Canceled,Cain-Jackson
O193,C160,P080,2025-01-14 01:01:06,8,85.52,Completed,Hahn LLC
O193,C035,P055,2025-01-14 01:01:06,7,1612.8,Completed,Hahn LLC
O193,C151,P019,2025-01-14 01:01:06,4,567.4,Completed,Hahn LLC
O194,C173,P081,2025-01-07 21:17:42,10,1708.1,Completed,Stephens-Humphrey
O194,C138,P081,2025-01-07 21:17:42,5,854.05,Completed,Stephens-Humphrey
O194,C137,P074,2025-01-07 21:17:42,4,887.16,Completed,Stephens-Humphrey
O194,C088,P031,2025-01-07 21:17:42,6,1914.2400000000002,Completed,Stephens-Humphrey
O195,C071,P057,2025-01-10 15:25:19,8,2765.44,Pending,Turner-Raymond
O195,C096,P051,2025-01-10 15:25:19,3,267.78000000000003,Pending,Turner-Raymond
O195,C050,P013,2025-01-10 15:25:19,5,989.95,Pending,Turner-Raymond
O196,C057,P068,2025-01-09 02:09:15,1,40.38,Pending,Morgan-Rivas
O197,C192,P014,2025-01-09 21:22:49,1,170.46,Pending,"Young, Smith and Perez"
O197,C037,P019,2025-01-09 21:22:49,3,425.54999999999995,Pending,"Young, Smith and Perez"
O197,C180,P007,2025-01-09 21:22:49,5,1618.1,Pending,"Young, Smith and Perez"
O197,C060,P063,2025-01-09 21:22:49,4,917.0,Pending,"Young, Smith and Perez"
O198,C141,P067,2025-01-06 19:54:47,10,4411.5,Pending,Ayala and Sons
O199,C136,P087,2025-01-02 10:26:13,6,1031.46,Completed,Doyle PLC
O199,C025,P026,2025-01-02 10:26:13,1,447.79,Completed,Doyle PLC
O199,C178,P067,2025-01-02 10:26:13,5,2205.75,Completed,Doyle PLC
O200,C153,P012,2025-01-04 22:34:19,4,1215.12,Completed,
O200,C149,P024,2025-01-04 22:34:19,4,1879.56,Completed,
O200,C132,P071,2025-01-04 22:34:19,10,3135.7,Completed,
O201,C163,P050,2025-01-13 22:06:18,9,312.39,Pending,Martinez-Watson
O201,C156,P069,2025-01-13 22:06:18,2,277.6,Pending,Martinez-Watson
O201,C103,P096,2025-01-13 22:06:18,9,3745.08,Pending,Martinez-Watson
O202,C133,P073,2025-01-09 11:42:37,2,721.16,Canceled,Leon LLC
O202,C112,P012,2025-01-09 11:42:37,5,1518.8999999999999,Canceled,Leon LLC
O203,C034,P002,2025-01-10 17:06:30,1,373.82,Completed,Webb Group
O203,C046,P030,2025-01-10 17:06:30,10,1587.7,Completed,Webb Group
O204,C013,P096,2025-01-12 23:36:19,8,3328.96,Canceled,Rodriguez LLC
O204,C157,P036,2025-01-12 23:36:19,10,3356.8,Canceled,Rodriguez LLC
O204,C121,P014,2025-01-12 23:36:19,1,170.46,Canceled,Rodriguez LLC
O205,C028,P024,2025-01-13 02:29:04,9,4229.01,Canceled,"Sanders, Cruz and Sims"
O205,C142,P048,2025-01-13 02:29:04,6,2033.88,Canceled,"Sanders, Cruz and Sims"
O205,C113,P018,2025-01-13 02:29:04,1,313.69,Canceled,"Sanders, Cruz and Sims"
O206,C123,P097,2025-01-07 02:35:47,4,748.48,Completed,Jackson LLC
O207,C010,P038,2025-01-11 22:32:22,1,444.9,Completed,Thompson-Davis
O208,C096,P049,2025-01-03 23:32:25,1,342.13,Canceled,
O209,C045,P021,2025-01-03 06:28:33,6,2124.8999999999996,Completed,Berger-Bush
O209,C043,P042,2025-01-03 06:28:33,6,2859.96,Completed,Berger-Bush
O210,C014,P003,2025-01-01 02:48:29,3,658.14,Completed,"Johnson, Patterson and Todd"
O211,C051,P051,2025-01-04 19:05:28,8,714.08,Pending,Rodgers-Caldwell
O211,C141,P045,2025-01-04 19:05:28,10,321.3,Pending,Rodgers-Caldwell
O211,C126,P023,2025-01-04 19:05:28,3,1161.09,Pending,Rodgers-Caldwell
O211,C079,P041,2025-01-04 19:05:28,6,2898.12,Pending,Rodgers-Caldwell
O212,C197,P004,2025-01-06 14:56:58,8,2330.4,Pending,Gray-Smith
O212,C192,P071,2025-01-06 14:56:58,3,940.71,Pending,Gray-Smith
O212,C124,P022,2025-01-06 14:56:58,8,3716.64,Pending,Gray-Smith
O212,C172,P027,2025-01-06 14:56:58,2,459.42,Pending,Gray-Smith
O213,C188,P058,2025-01-12 12:54:44,6,1160.76,Pending,"Adams, White and Wall"
O213,C152,P082,2025-01-12 12:54:44,1,75.92,Pending,"Adams, White and Wall"
O213,C080,P019,2025-01-12 12:54:44,4,567.4,Pending,"Adams, White and Wall"
O213,C036,P061,2025-01-12 12:54:44,3,1080.33,Pending,"Adams, White and Wall"
O214,C051,P078,2025-01-09 12:12:34,1,407.08,Canceled,
O214,C120,P095,2025-01-09 12:12:34,10,2282.0,Canceled,
O214,C037,P059,2025-01-09 12:12:34,3,663.36,Canceled,
O215,C064,P019,2025-01-05 06:13:04,7,992.9499999999999,Pending,"Gonzalez, Howard and Anderson"
O215,C019,P089,2025-01-05 06:13:04,5,842.0,Pending,"Gonzalez, Howard and Anderson"
O215,C179,P089,2025-01-05 06:13:04,10,1684.0,Pending,"Gonzalez, Howard and Anderson"
O215,C130,P044,2025-01-05 06:13:04,4,397.08,Pending,"Gonzalez, Howard and Anderson"
O216,C098,P033,2025-01-08 05:49:42,5,707.35,Completed,Knight-Serrano
O217,C120,P078,2025-01-10 07:43:03,10,4070.7999999999997,Canceled,Duarte Ltd
O217,C145,P080,2025-01-10 07:43:03,10,106.89999999999999,Canceled,Duarte Ltd
O218,C111,P034,2025-01-12 04:25:34,7,1751.54,Completed,"Castillo, Pearson and Francis"
O218,C182,P079,2025-01-12 04:25:34,8,3643.92,Completed,"Castillo, Pearson and Francis"
O218,C059,P071,2025-01-12 04:25:34,2,627.14,Completed,"Castillo, Pearson and Francis"
O218,C019,P078,2025-01-12 04:25:34,10,4070.7999999999997,Completed,"Castillo, Pearson and Francis"
O219,C064,P089,2025-01-08 10:56:47,2,336.8,Completed,Jackson-Hawkins
O219,C177,P092,2025-01-08 10:56:47,4,1877.32,Completed,Jackson-Hawkins
O220,C086,P026,2025-01-01 15:45:47,4,1791.16,Canceled,"Smith, Harris and Gonzalez"
O221,C043,P014,2025-01-12 00:26:02,4,681.84,Canceled,"Weber, French and Bennett"
O221,C052,P017,2025-01-12 00:26:02,1,259.66,Canceled,"Weber, French and Bennett"
O221,C162,P087,2025-01-12 00:26:02,1,171.91,Canceled,"Weber, French and Bennett"
O222,C001,P091,2025-01-08 03:34:23,2,345.48,Completed,Macdonald Inc
O222,C022,P058,2025-01-08 03:34:23,3,580.38,Completed,Macdonald Inc
O222,C092,P018,2025-01-08 03:34:23,6,1882.1399999999999,Completed,Macdonald Inc
O222,C041,P020,2025-01-08 03:34:23,2,366.96,Completed,Macdonald Inc
O223,C151,P051,2025-01-11 07:57:14,1,89.26,Pending,Meyer-Bailey
O223,C100,P000,2025-01-11 07:57:14,1,179.77,Pending,Meyer-Bailey
O223,C132,P068,2025-01-11 07:57:14,9,363.42,Pending,Meyer-Bailey
O223,C096,P077,2025-01-11 07:57:14,1,382.29,Pending,Meyer-Bailey
O224,C080,P080,2025-01-12 03:10:14,9,96.21,Completed,Ayala-Washington
O224,C031,P039,2025-01-12 03:10:14,3,1153.8899999999999,Completed,Ayala-Washington
O224,C149,P055,2025-01-12 03:10:14,8,1843.2,Completed,Ayala-Washington
O224,C175,P058,2025-01-12 03:10:14,4,773.84,Completed,Ayala-Washington
O225,C007,P097,2025-01-11 02:02:40,7,1309.8400000000001,Completed,Carney Inc
O226,C139,P092,2025-01-11 00:34:00,7,3285.31,Pending,Richards-Sullivan
O226,C055,P011,2025-01-11 00:34:00,9,458.09999999999997,Pending,Richards-Sullivan
O226,C152,P046,2025-01-11 00:34:00,2,204.46,Pending,Richards-Sullivan
O226,C171,P051,2025-01-11 00:34:00,2,178.52,Pending,Richards-Sullivan
O227,C085,P026,2025-01-06 09:04:24,4,1791.16,Completed,"Martinez, Brown and Hernandez"
O228,C044,P021,2025-01-11 05:31:59,5,1770.75,Completed,Hunter Ltd
O228,C029,P044,2025-01-11 05:31:59,2,198.54,Completed,Hunter Ltd
O228,C140,P082,2025-01-11 05:31:59,1,75.92,Completed,Hunter Ltd
O228,C001,P092,2025-01-11 05:31:59,9,4223.97,Completed,Hunter Ltd
O229,C099,P040,2025-01-01 09:38:12,2,230.9,Completed,"Williams, Perkins and Bradley"
O229,C155,P071,2025-01-01 09:38:12,1,313.57,Completed,"Williams, Perkins and Bradley"
O229,C197,P029,2025-01-01 09:38:12,4,1764.32,Completed,"Williams, Perkins and Bradley"
O230,C008,P039,2025-01-12 12:28:54,6,2307.7799999999997,Pending,Williams Group
O230,C040,P099,2025-01-12 12:28:54,9,985.23,Pending,Williams Group
O230,C073,P045,2025-01-12 12:28:54,9,289.17,Pending,Williams Group
O231,C187,P065,2025-01-01 20:37:55,4,329.92,Pending,Poole-Allen
O232,C127,P062,2025-01-02 14:08:55,5,332.95000000000005,Pending,Peters-Rodriguez
O232,C103,P076,2025-01-02 14:08:55,7,2630.53,Pending,Peters-Rodriguez
O232,C045,P024,2025-01-02 14:08:55,4,1879.56,Pending,Peters-Rodriguez
O233,C079,P005,2025-01-03 12:07:46,2,777.04,Canceled,
O233,C053,P073,2025-01-03 12:07:46,7,2524.06,Canceled,
O233,C058,P033,2025-01-03 12:07:46,3,424.40999999999997,Canceled,
O233,C050,P091,2025-01-03 12:07:46,7,1209.18,Canceled,
O234,C180,P030,2025-01-04 04:36:09,7,1111.39,Canceled,Rodriguez-Stewart
O234,C057,P028,2025-01-04 04:36:09,2,149.0,Canceled,Rodriguez-Stewart
O234,C016,P003,2025-01-04 04:36:09,7,1535.6599999999999,Canceled,Rodriguez-Stewart
O235,C043,P013,2025-01-05 17:46:44,6,1187.94,Completed,
O235,C009,P091,2025-01-05 17:46:44,5,863.7,Completed,
O235,C103,P055,2025-01-05 17:46:44,5,1152.0,Completed,
O236,C110,P031,2025-01-03 10:34:46,5,1595.2,Pending,Morris-Galloway
O237,C072,P048,2025-01-08 08:08:21,8,2711.84,Canceled,Butler Inc
O237,C181,P026,2025-01-08 08:08:21,5,2238.9500000000003,Canceled,Butler Inc
O237,C048,P080,2025-01-08 08:08:21,9,96.21,Canceled,Butler Inc
O237,C064,P006,2025-01-08 08:08:21,10,3567.9,Canceled,Butler Inc
O238,C096,P054,2025-01-10 14:47:30,6,1512.48,Canceled,"Baldwin, Collins and Hicks"
O238,C005,P079,2025-01-10 14:47:30,3,1366.47,Canceled,"Baldwin, Collins and Hicks"
O239,C185,P002,2025-01-06 13:26:55,6,2242.92,Canceled,Cameron-Wise
O239,C029,P076,2025-01-06 13:26:55,7,2630.53,Canceled,Cameron-Wise
O239,C163,P013,2025-01-06 13:26:55,4,791.96,Canceled,Cameron-Wise
O240,C093,P057,2025-01-01 04:38:37,1,345.68,Pending,Mccarthy-Pratt
O241,C076,P002,2025-01-04 07:45:15,1,373.82,Pending,Warren-Parker
O241,C015,P083,2025-01-04 07:45:15,9,2641.2300000000005,Pending,Warren-Parker
O241,C125,P090,2025-01-04 07:45:15,4,1700.28,Pending,Warren-Parker
O241,C009,P007,2025-01-04 07:45:15,4,1294.48,Pending,Warren-Parker
O242,C110,P066,2025-01-08 06:10:26,7,3250.52,Pending,Morris Inc
O242,C045,P020,2025-01-08 06:10:26,5,917.4,Pending,Morris Inc
O242,C126,P080,2025-01-08 06:10:26,3,32.07,Pending,Morris Inc
O242,C142,P035,2025-01-08 06:10:26,4,54.24,Pending,Morris Inc
O243,C051,P013,2025-01-03 13:12:27,10,1979.9,Completed,"Griffith, Li and Taylor"
O243,C109,P015,2025-01-03 13:12:27,4,1525.88,Completed,"Griffith, Li and Taylor"
O243,C196,P002,2025-01-03 13:12:27,3,1121.46,Completed,"Griffith, Li and Taylor"
